instance,maple result,maple time,maple-chrono result,maple-chrono time,maple-trail result,maple-trail time,maple-trail-append result,maple-trail-append time,maple-trail-2levels-ahead,maple-trail-2levels-ahead,par2,par-2 chrono,par-2 trail,par-2 append,par-2 1lvl,maple-chrono-dl result,maple-chrono-dl-time,
../SAT2018/Chen/20180322_164223076_p_cnf_320_1120.cnf,-,5000.008,-,5000.022,-,5000.013,,,-,5000.029,10000,10000,10000,,10000,SAT,23.835,23.835
../SAT2018/Liang/commutativity3.c.cnf,-,5000.006,-,5000.014,-,5000.063,,,-,5000.016,10000,10000,10000,,10000,-,5000.027,10000
../SAT2018/final/CRIL/T77.2.0.cnf,UNSAT,320.688,UNSAT,375.692,UNSAT,365.061,,,UNSAT,552.287,320.688,375.692,365.061,,552.287,UNSAT,409.853,409.853
../SAT2018/Biere/sdiv15prop.cnf,UNSAT,151.039,UNSAT,148.924,UNSAT,152.645,,,UNSAT,275.265,151.039,148.924,152.645,,275.265,UNSAT,263.289,263.289
../SAT2019/sr2019/new/Chen/hcp_d12_12.cnf,-,5000.02,SAT,15.156,-,5000.044,,,-,5000.019,10000,15.156,10000,,10000,-,5000.045,10000
../SAT2019/sr2019/old/smulo032-sc2012.cnf,UNSAT,513.16,UNSAT,875.881,UNSAT,690.343,,,UNSAT,532.779,513.16,875.881,690.343,,532.779,UNSAT,517.028,517.028
../SAT2019/sr2019/old/6s166-sc2013.cnf,UNSAT,2569.712,UNSAT,2609.636,UNSAT,2777.597,,,UNSAT,65.96,2569.712,2609.636,2777.597,,65.96,UNSAT,35.518,35.518
../SAT2019/sr2019/old/hwmcc15deep-6s516r-k18-sc2017.cnf,-,5000.011,-,5000.035,UNSAT,4622.106,,,UNSAT,4610.628,10000,10000,4622.106,,4610.628,UNSAT,4166.08,4166.08
../SAT2018/Harder/ecarev-110-1031-23-40-2.cnf,SAT,260.239,SAT,104.364,SAT,215.137,,,SAT,261.533,260.239,104.364,215.137,,261.533,SAT,220.91,220.91
../SAT2018/final/Zhou/magicSquare-9_glb.cnf,SAT,3116.156,SAT,25.721,SAT,4478.379,,,SAT,293.64,3116.156,25.721,4478.379,,293.64,SAT,158.407,158.407
../SAT2019/sr2019/new/Bebel/toughsat_29bits_0.cnf,-,5000.008,-,5001.08,-,5000.415,,,SAT,4913.886,10000,10000,10000,,4913.886,-,5000.247,10000
../SAT2019/sr2019/old/vmpc_31-sc2007.cnf,SAT,91.099,SAT,1358.115,SAT,282.628,,,SAT,2342.234,91.099,1358.115,282.628,,2342.234,SAT,274.09,274.09
../SAT2018/Mayer-Eichberger/10-4-10.cnf,-,5000.023,-,5000.017,-,5000.049,,,-,5000.021,10000,10000,10000,,10000,-,5000.072,10000
../SAT2019/sr2019/new/Zhou/Subisomorphism-g10-g27_c18.cnf,SAT,823.302,SAT,1050.494,SAT,3809.908,,,SAT,801.446,823.302,1050.494,3809.908,,801.446,SAT,2734.617,2734.617
../SAT2019/sr2019/old/b04_s_2_unknown_pre-sc2013.cnf,-,5000.021,-,5000.024,-,5000.032,,,SAT,2604.836,10000,10000,10000,,2604.836,SAT,975.639,975.639
../SAT2018/Ofer/course0.12_2018_3_1.cnf,SAT,3380.798,SAT,3168.502,SAT,2811.8,,,SAT,987.352,3380.798,3168.502,2811.8,,987.352,SAT,1786.519,1786.519
../SAT2018/Porkhunov/mchess_15.cnf,UNSAT,68.546,UNSAT,69.384,UNSAT,83.169,,,UNSAT,94.056,68.546,69.384,83.169,,94.056,UNSAT,162.417,162.417
../SAT2019/sr2019/new/Zaikin/ASG_72_keystream76_2.cnf,SAT,3130.842,SAT,1024.087,SAT,464.048,,,SAT,292.85,3130.842,1024.087,464.048,,292.85,SAT,558.724,558.724
../SAT2018/final/Zhou/frb35-17-5-mgd_ext.cnf,SAT,76.361,SAT,77.205,SAT,85.009,,,SAT,25.597,76.361,77.205,85.009,,25.597,SAT,86.094,86.094
../SAT2018/Ofer/course0.2_2018_3_5.cnf,SAT,292.757,SAT,203.282,SAT,357.289,,,SAT,431.984,292.757,203.282,357.289,,431.984,SAT,127.463,127.463
../SAT2019/sr2019/new/Zaikin/MASG_72_keystream76_0.cnf,SAT,787.772,SAT,1719.754,SAT,886.665,,,SAT,657.043,787.772,1719.754,886.665,,657.043,-,5000.032,10000
../SAT2019/sr2019/new/Biere/eqbpdtlf12bparrc12.cnf,UNSAT,3018.219,UNSAT,2969.999,UNSAT,2996.012,,,UNSAT,240.268,3018.219,2969.999,2996.012,,240.268,UNSAT,183.626,183.626
../SAT2019/sr2019/old/11pipe_11_ooo-sc2011.cnf,UNSAT,4421.146,UNSAT,3695.633,UNSAT,3964.212,,,-,5000.031,4421.146,3695.633,3964.212,,10000,-,5000.048,10000
../SAT2018/Chowdhury/gto_p50c311.cnf,-,5000.006,-,5000.02,-,5000.027,,,-,5000.019,10000,10000,10000,,10000,-,5000.035,10000
../SAT2019/sr2019/old/sgen1-sat-180-100-sc2009.cnf,SAT,1235.486,SAT,1259.485,SAT,855.19,,,SAT,4802.53,1235.486,1259.485,855.19,,4802.53,SAT,1598.018,1598.018
../SAT2019/sr2019/new/Biere/eqsparcl10bpwtrc10.cnf,UNSAT,212.799,UNSAT,268.379,UNSAT,225.39,,,UNSAT,348.121,212.799,268.379,225.39,,348.121,UNSAT,353.242,353.242
../SAT2019/sr2019/old/UTI-20-10p0-sc2009.cnf,UNSAT,408.485,UNSAT,233.102,UNSAT,298.518,,,UNSAT,391.89,408.485,233.102,298.518,,391.89,UNSAT,277.693,277.693
../SAT2018/Porkhunov/mchess_19.cnf,-,5000.008,-,5000.05,-,5000.01,,,-,5000.018,10000,10000,10000,,10000,-,5000.048,10000
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-4-A.cnf,-,5000.016,-,5000.025,-,5000.015,,,-,5000.067,10000,10000,10000,,10000,-,5000.033,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m67a_p.cnf,SAT,200.257,SAT,83.626,SAT,543.029,,,SAT,480.371,200.257,83.626,543.029,,480.371,SAT,30.949,30.949
../SAT2018/Liang/dist10.c.cnf,UNSAT,160.822,UNSAT,170.726,UNSAT,157.207,,,UNSAT,198.703,160.822,170.726,157.207,,198.703,UNSAT,188.886,188.886
../SAT2019/sr2019/old/TimetableCNFEncoding_5_UNKNOWN-sc2018.cnf,-,5000.014,-,5000.03,-,5000.04,,,-,5000.019,10000,10000,10000,,10000,-,5000.025,10000
../SAT2019/sr2019/old/004-22-160-sc2014.cnf,SAT,1646.321,SAT,2286.417,SAT,1099.464,,,-,5000.022,1646.321,2286.417,1099.464,,10000,-,5000.413,10000
../SAT2018/Ehlers/ex095_8.cnf,-,5000.059,-,5000.08,-,5000.075,,,-,5000.061,10000,10000,10000,,10000,-,5000.077,10000
../SAT2019/sr2019/old/20180322_164224543_p_cnf_320_1120-sc2018.cnf,-,5000.007,-,5001.337,SAT,2038.975,,,-,5000.781,10000,10000,2038.975,,10000,-,5000.531,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m66a_p.cnf,SAT,589.399,SAT,449.329,SAT,501.595,,,SAT,626.981,589.399,449.329,501.595,,626.981,SAT,246.558,246.558
../SAT2018/Liang/commutativity.c.cnf,-,5000.008,-,5000.028,-,5000.018,,,-,5000.018,10000,10000,10000,,10000,-,5000.009,10000
../SAT2019/sr2019/old/snw_16_8_nopre-sc2016.cnf,UNSAT,3344.609,UNSAT,3245.616,UNSAT,3425.064,,,UNSAT,3423.285,3344.609,3245.616,3425.064,,3423.285,UNSAT,3866.498,3866.498
../SAT2018/Manthey/filter_iir_true-unreach-call.c.cnf,UNSAT,1773.376,UNSAT,1168.835,UNSAT,1634.415,,,UNSAT,731.543,1773.376,1168.835,1634.415,,731.543,UNSAT,629.067,629.067
../SAT2019/sr2019/new/Biere/cruxmiter28seed8.cnf,UNSAT,266.722,UNSAT,267.892,UNSAT,293.14,,,UNSAT,443.961,266.722,267.892,293.14,,443.961,UNSAT,595.865,595.865
../SAT2019/sr2019/new/Biere/eqsparrc14spctbk14.cnf,-,5000.004,-,5000.03,-,5000.079,,,-,5000.009,10000,10000,10000,,10000,-,5000.016,10000
../SAT2019/sr2019/old/289-unsat-21x14-sc2011.cnf,-,5000.023,-,5000.034,-,5000.022,,,-,5000.027,10000,10000,10000,,10000,-,5000.042,10000
../SAT2018/final/Johnson/sted1_0x1e3-300.cnf,-,5000.038,-,5000.015,-,5000.029,,,-,5000.013,10000,10000,10000,,10000,-,5000.091,10000
../SAT2018/Jingchao/ae_rphp095_04.cnf,-,5000.011,-,5000.018,-,5000.017,,,-,5000.024,10000,10000,10000,,10000,-,5000.041,10000
../SAT2019/sr2019/new/Zhou/Tal-08_c18.cnf,SAT,342.489,SAT,256.069,SAT,355.356,,,SAT,289.102,342.489,256.069,355.356,,289.102,SAT,168.662,168.662
../SAT2018/Heule/CNP-5-600.cnf,-,5000.05,SAT,1341.921,SAT,188.35,,,-,5000.034,10000,1341.921,188.35,,10000,-,5000.029,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_8_false-unreach-call_true-termination.i-witness.cnf,SAT,58.863,SAT,34.372,SAT,46.444,,,SAT,57.644,58.863,34.372,46.444,,57.644,SAT,35.735,35.735
../SAT2019/sr2019/old/squ_any_s09x07_c27_abio_UNS-sc2017.cnf,UNSAT,280.205,UNSAT,267.253,UNSAT,351.174,,,UNSAT,370.163,280.205,267.253,351.174,,370.163,UNSAT,408.775,408.775
../SAT2018/Zha/factoring39916801x54018521.cnf,SAT,311.37,SAT,98.632,SAT,271.432,,,SAT,1087.601,311.37,98.632,271.432,,1087.601,SAT,25.43,25.43
../SAT2018/Liang/sqrt_ineq_3.c.cnf,SAT,803.155,SAT,663.209,SAT,19.981,,,SAT,300.621,803.155,663.209,19.981,,300.621,SAT,18.975,18.975
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_6_false-unreach-call_true-termination.i-witness.cnf,SAT,98.959,SAT,77.639,SAT,60.016,,,SAT,49.181,98.959,77.639,60.016,,49.181,SAT,45.881,45.881
../SAT2019/sr2019/old/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,-,5000.004,-,5000.03,SAT,4322.305,,,SAT,1962.177,10000,10000,4322.305,,1962.177,SAT,1182.122,1182.122
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox23.cnf,-,5000.014,-,5000.435,-,5000.285,,,-,5000.048,10000,10000,10000,,10000,-,5000.083,10000
../SAT2019/sr2019/new/Bebel/toughsat_22bits_0.cnf,SAT,51.32,SAT,124.353,SAT,76.673,,,SAT,41.19,51.32,124.353,76.673,,41.19,SAT,21.473,21.473
../SAT2019/sr2019/new/Bebel/toughsat_23bits_2.cnf,SAT,251.362,SAT,109.46,SAT,134.292,,,SAT,355.088,251.362,109.46,134.292,,355.088,SAT,96.908,96.908
../SAT2018/Jingchao/e_rphp055_04.cnf,UNSAT,173.525,UNSAT,230.857,UNSAT,183.191,,,UNSAT,190.773,173.525,230.857,183.191,,190.773,UNSAT,188.786,188.786
../SAT2018/Chowdhury/gto_p60c233.cnf,UNSAT,74.672,UNSAT,74.596,UNSAT,76.329,,,UNSAT,102.522,74.672,74.596,76.329,,102.522,UNSAT,89.948,89.948
../SAT2018/Biere/udiv35prop.cnf,UNSAT,1867.78,UNSAT,1676.988,UNSAT,1699.727,,,UNSAT,738.981,1867.78,1676.988,1699.727,,738.981,UNSAT,1101.337,1101.337
../SAT2019/sr2019/old/UTI-20-5p0-sc2009.cnf,UNSAT,363.248,UNSAT,286.311,UNSAT,300.663,,,UNSAT,274.69,363.248,286.311,300.663,,274.69,UNSAT,208.765,208.765
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m75a_p.cnf,SAT,236.831,SAT,101.931,SAT,464.699,,,SAT,420.165,236.831,101.931,464.699,,420.165,SAT,579.136,579.136
../SAT2018/Ehlers/ex065_25.cnf,-,5000.025,-,5000.989,-,5002.454,,,-,5000.925,10000,10000,10000,,10000,-,5000.855,10000
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-M.cnf,-,5000.013,-,5000.108,-,5000.074,,,-,5000.019,10000,10000,10000,,10000,-,5000.028,10000
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox26.cnf,-,5000.05,-,5000.03,-,5000.013,,,-,5000.02,10000,10000,10000,,10000,-,5000.042,10000
../SAT2019/sr2019/old/001-80-12-sc2014.cnf,SAT,502.899,SAT,978.245,SAT,339.618,,,SAT,603.362,502.899,978.245,339.618,,603.362,SAT,611.467,611.467
../SAT2018/Jingchao/e_rphp065_05.cnf,-,5000.012,-,5000.412,-,5002.98,,,-,5000.021,10000,10000,10000,,10000,-,5000.482,10000
../SAT2018/final/Zhou/patat-08-comp-3.cnf,SAT,28.441,SAT,19.255,SAT,20.145,,,SAT,45.737,28.441,19.255,20.145,,45.737,SAT,20.935,20.935
../SAT2019/sr2019/new/Bebel/toughsat_23bits_0.cnf,SAT,142.02,SAT,50.632,SAT,70.37,,,SAT,12.426,142.02,50.632,70.37,,12.426,SAT,99.045,99.045
../SAT2018/Chen/20180321_140823961_p_cnf_320_1120.cnf,-,5000.004,-,5000.03,-,5000.003,,,-,5000.01,10000,10000,10000,,10000,-,5000.014,10000
../SAT2018/Chowdhury/gto_p60c241.cnf,UNSAT,70.125,UNSAT,73.175,UNSAT,65.734,,,UNSAT,68.434,70.125,73.175,65.734,,68.434,UNSAT,102.959,102.959
../SAT2018/Jingchao/e_rphp035_05.cnf,UNSAT,612.549,UNSAT,657.199,UNSAT,555.571,,,UNSAT,585.92,612.549,657.199,555.571,,585.92,UNSAT,633.309,633.309
../SAT2018/Devriendt/queen15_15.col.15.cnf,-,5000.017,-,5000.027,-,5000.009,,,-,5000.028,10000,10000,10000,,10000,-,5000.065,10000
../SAT2019/sr2019/new/Chen/hcp_CP20_20.cnf,-,5000.022,-,5000.011,-,5000.068,,,-,5000.065,10000,10000,10000,,10000,-,5000.035,10000
../SAT2019/sr2019/old/rbsat-v2100c215164g4-sc2011.cnf,-,5000.031,-,5000.169,-,5000.015,,,-,5000.018,10000,10000,10000,,10000,-,5000.048,10000
../SAT2018/Scheel/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,SAT,219.076,SAT,145.978,SAT,53.52,,,SAT,876.794,219.076,145.978,53.52,,876.794,SAT,81.3,81.3
../SAT2019/sr2019/new/Heule/MM-23-3-3-M.cnf,-,5000.038,-,5000.012,-,5000.038,,,-,5000.017,10000,10000,10000,,10000,-,5000.062,10000
../SAT2019/sr2019/old/ndhf_xits_19_UNKNOWN-sc2011.cnf,SAT,697.827,SAT,2536.711,SAT,665.386,,,SAT,413.41,697.827,2536.711,665.386,,413.41,SAT,251.56,251.56
../SAT2018/Porkhunov/mchess_18.cnf,-,5000.062,-,5000.013,-,5000.043,,,-,5000.052,10000,10000,10000,,10000,-,5000.022,10000
../SAT2019/sr2019/old/blockpuzzle_5x10_s3_free4-sc2017.cnf,UNSAT,197.407,UNSAT,203.321,UNSAT,218.775,,,UNSAT,299.808,197.407,203.321,218.775,,299.808,UNSAT,320.148,320.148
../SAT2018/Konan/TimetableCNFEncoding_20_UNKNOWN.cnf,SAT,597.534,SAT,121.925,SAT,451.877,,,SAT,1360.011,597.534,121.925,451.877,,1360.011,SAT,154.744,154.744
../SAT2018/Ofer/course0.12_2018_3_3.cnf,-,5000.053,-,5000.034,-,5000.021,,,-,5000.019,10000,10000,10000,,10000,-,5000.088,10000
../SAT2018/Heule/CNP-5-1600.cnf,SAT,464.561,SAT,48.604,SAT,1398.033,,,SAT,48.108,464.561,48.604,1398.033,,48.108,SAT,282.693,282.693
../SAT2018/Jingchao/a_rphp056_05.cnf,-,5000.011,-,5000.023,-,5000.047,,,-,5000.023,10000,10000,10000,,10000,-,5000.027,10000
../SAT2019/sr2019/new/Zaikin/ASG_96_len112_known_last12_2.cnf,SAT,1125.521,SAT,958.77,SAT,401.2,,,SAT,2465.422,1125.521,958.77,401.2,,2465.422,SAT,951.152,951.152
../SAT2018/Harder/ecarev-110-4099-22-30-5.cnf,SAT,215.654,SAT,178.819,SAT,252.423,,,SAT,259.87,215.654,178.819,252.423,,259.87,SAT,193.523,193.523
../SAT2018/final/Soos/apn-sbox6-cut5-helpbox23.cnf,-,5000.023,-,5000.04,-,5000.037,,,-,5000.014,10000,10000,10000,,10000,-,5000.051,10000
../SAT2018/final/Johnson/sted5_0x0-40.cnf,SAT,20.832,SAT,15.976,SAT,22.65,,,SAT,8.597,20.832,15.976,22.65,,8.597,SAT,16.535,16.535
../SAT2018/Ehlers/ex179_11.cnf,SAT,964.563,SAT,1074.23,SAT,852.252,,,SAT,2783.722,964.563,1074.23,852.252,,2783.722,SAT,1656.259,1656.259
../SAT2019/sr2019/old/9_50-sc2017.cnf,SAT,3148.496,SAT,1514.205,SAT,885.257,,,SAT,249.654,3148.496,1514.205,885.257,,249.654,SAT,265.27,265.27
../SAT2019/sr2019/new/Chen/hcp_d18_18.cnf,-,5000.011,-,5000.032,-,5000.014,,,-,5000.033,10000,10000,10000,,10000,-,5000.031,10000
../SAT2018/final/Collatz/mod8-bbd-zbd.rules.7-7.cnf,-,5000.068,-,5000.031,-,5000.012,,,-,5000.023,10000,10000,10000,,10000,-,5000.014,10000
../SAT2018/Heusser/satcoin-genesis-SAT-7.cnf,SAT,2.855,SAT,4.73,SAT,3.644,,,SAT,2.83,2.855,4.73,3.644,,2.83,SAT,3.086,3.086
../SAT2019/sr2019/new/vonHolten/b1904P2-8x8c9h7UNSAT.cnf,-,5000.042,-,5000.035,-,5000.016,,,-,5000.024,10000,10000,10000,,10000,-,5000.066,10000
../SAT2019/sr2019/new/Bebel/toughsat_30bits_0.cnf,-,5000.014,SAT,4169.876,-,5000.048,,,-,5000.012,10000,4169.876,10000,,10000,-,5000.017,10000
../SAT2018/final/Johnson/sted5_0x1e3-40.cnf,-,5000.009,-,5000.022,-,5000.018,,,-,5000.03,10000,10000,10000,,10000,-,5000.02,10000
../SAT2019/sr2019/old/ae_rphp095_04-sc2018.cnf,-,5000.011,-,5000.012,-,5000.197,,,-,5000.049,10000,10000,10000,,10000,-,5000.035,10000
../SAT2019/sr2019/new/Savicky/size_5_5_5_i251_r12.cnf,-,5000.027,-,5000.017,-,5000.026,,,SAT,1206.672,10000,10000,10000,,1206.672,-,5000.027,10000
../SAT2019/sr2019/new/Biere/eqbpwtrc10spctbk10.cnf,UNSAT,342.3,UNSAT,347.178,UNSAT,339.728,,,UNSAT,461.231,342.3,347.178,339.728,,461.231,UNSAT,556.118,556.118
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m147ABCD_p.cnf,SAT,296.085,SAT,607.047,SAT,395.935,,,SAT,922.978,296.085,607.047,395.935,,922.978,SAT,1470.287,1470.287
../SAT2019/sr2019/new/Zhou/Tal-07_c18.cnf,SAT,314.19,SAT,278.476,SAT,263.635,,,SAT,278.961,314.19,278.476,263.635,,278.961,SAT,196.854,196.854
../SAT2019/sr2019/old/sokoban-p20.sas.ex.15-sc2016.cnf,-,5000.073,-,5000.082,-,5000.067,,,UNSAT,4942.704,10000,10000,10000,,4942.704,-,5000.069,10000
../SAT2019/sr2019/old/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin-sc2011.cnf,UNSAT,4244.402,UNSAT,4720.717,UNSAT,4250.952,,,UNSAT,1206.905,4244.402,4720.717,4250.952,,1206.905,UNSAT,1080.146,1080.146
../SAT2018/Ofer/course0.2_2018_3.cnf,-,5000.069,SAT,502.786,SAT,1086.469,,,SAT,1357.508,10000,502.786,1086.469,,1357.508,SAT,456.211,456.211
../SAT2018/final/Zhou/si2-b03m-m400-03.cnf,SAT,69.786,SAT,73.255,SAT,70.258,,,SAT,70.156,69.786,73.255,70.258,,70.156,SAT,71.041,71.041
../SAT2018/Biere/sdiv17prop.cnf,UNSAT,753.145,UNSAT,766.171,UNSAT,792.986,,,UNSAT,1655.189,753.145,766.171,792.986,,1655.189,UNSAT,1381.772,1381.772
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m146ABCD.cnf,SAT,2279.902,SAT,1582.437,SAT,2369.766,,,SAT,2219.506,2279.902,1582.437,2369.766,,2219.506,SAT,1927.018,1927.018
../SAT2018/Manthey/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,-,5000.013,-,5000.033,-,5000.043,,,-,5000.008,10000,10000,10000,,10000,-,5000.204,10000
../SAT2018/Konan/TimetableCNFEncoding_4_UNKNOWN.cnf,-,5000.064,-,5000.028,-,5000.022,,,-,5000.046,10000,10000,10000,,10000,-,5000.044,10000
../SAT2018/Konan/TimetableCNFEncoding_10_UNKNOWN.cnf,-,5000.023,-,5000.059,-,5000.033,,,-,5000.022,10000,10000,10000,,10000,-,5000.018,10000
../SAT2019/sr2019/new/Bebel/toughsat_25bits_3.cnf,SAT,346.237,SAT,79.559,SAT,221.358,,,SAT,674.279,346.237,79.559,221.358,,674.279,SAT,216.084,216.084
../SAT2019/sr2019/old/aes_24_4_keyfind_2-sc2013.cnf,SAT,313.044,SAT,288.887,SAT,510.313,,,SAT,1017.351,313.044,288.887,510.313,,1017.351,SAT,343.266,343.266
../SAT2018/Heule/CNP-5-1100.cnf,SAT,114.684,SAT,516.829,SAT,315.139,,,SAT,474.905,114.684,516.829,315.139,,474.905,SAT,433.627,433.627
../SAT2018/final/Johnson/sted1_0x24204-380.cnf,-,5000.057,-,5000.007,-,5000.048,,,-,5000.01,10000,10000,10000,,10000,-,5000.029,10000
../SAT2018/Chen/20180321_140826713_p_cnf_320_1120.cnf,-,5000.01,-,5000.007,-,5000.007,,,-,5000.01,10000,10000,10000,,10000,SAT,842.746,842.746
../SAT2018/Chen/20180321_140824282_p_cnf_320_1120.cnf,-,5000.014,-,5000.005,-,5000.036,,,SAT,1457.468,10000,10000,10000,,1457.468,-,5000.017,10000
../SAT2018/final/Johnson/sted1_0x0-330.cnf,SAT,238.296,SAT,248.541,SAT,206.246,,,SAT,274.081,238.296,248.541,206.246,,274.081,SAT,263.992,263.992
../SAT2018/Ehlers/ex039_33.cnf,SAT,233.601,SAT,117.436,SAT,461.42,,,SAT,59.135,233.601,117.436,461.42,,59.135,SAT,100.156,100.156
../SAT2018/Porkhunov/mchess_17.cnf,UNSAT,1954.686,UNSAT,1890.371,UNSAT,2193.27,,,-,5000.042,1954.686,1890.371,2193.27,,10000,UNSAT,4769.933,4769.933
../SAT2018/Xiao/Nb13T165.cnf,-,5000.096,-,5000.063,-,5000.131,,,-,5000.085,10000,10000,10000,,10000,-,5000.06,10000
../SAT2019/sr2019/new/Zhou/GracefulGraph-K05-P02_c18.cnf,SAT,112.848,SAT,27.696,SAT,42.934,,,SAT,68.33,112.848,27.696,42.934,,68.33,SAT,17.841,17.841
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox28.cnf,-,5000.056,SAT,4003.206,-,5002.961,,,-,5000.353,10000,4003.206,10000,,10000,-,5000.914,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m147ABCD.cnf,-,5000.018,SAT,3188.931,SAT,4775.271,,,SAT,1152.215,10000,3188.931,4775.271,,1152.215,SAT,1127.281,1127.281
../SAT2019/sr2019/old/002-sc2013.cnf,-,5000.011,SAT,1240.279,SAT,1112.682,,,SAT,3436.956,10000,1240.279,1112.682,,3436.956,-,5000.027,10000
../SAT2019/sr2019/new/Bebel/toughsat_26bits_3.cnf,SAT,1008.594,SAT,719.717,SAT,363.887,,,SAT,137.196,1008.594,719.717,363.887,,137.196,SAT,488.646,488.646
../SAT2019/sr2019/new/vonHolten/b1904P1-8x8c6h5SAT.cnf,-,5000.011,-,5000.027,-,5000.059,,,-,5000.026,10000,10000,10000,,10000,SAT,1940.065,1940.065
../SAT2018/Heule/CNP-5-200.cnf,-,5000.015,-,5000.008,SAT,1519.211,,,SAT,359.859,10000,10000,1519.211,,359.859,SAT,141.223,141.223
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf,-,650.778,-,641.154,-,648.248,,,-,642.334,10000,10000,10000,,10000,-,641.982,10000
../SAT2018/Zha/factoring29986577x29986577.cnf,SAT,224.013,SAT,168.252,SAT,46.91,,,SAT,119.035,224.013,168.252,46.91,,119.035,SAT,384.979,384.979
../SAT2019/sr2019/old/26_stack_cas_longest_true-unreach-call.i-cbmc-u2-sc2016.cnf,SAT,4418.405,SAT,4284.142,SAT,4655.408,,,-,5000.39,4418.405,4284.142,4655.408,,10000,SAT,2594.175,2594.175
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox30.cnf,SAT,808.419,SAT,204.321,SAT,246.463,,,SAT,816.619,808.419,204.321,246.463,,816.619,SAT,966.942,966.942
../SAT2018/Scheel/cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf,SAT,21.87,SAT,11.601,SAT,13.462,,,SAT,58.978,21.87,11.601,13.462,,58.978,SAT,12.534,12.534
../SAT2018/Chowdhury/gto_p50c291.cnf,-,5000.008,-,5000.007,-,5000.004,,,-,5000.014,10000,10000,10000,,10000,-,5000.344,10000
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox28.cnf,-,5000.019,SAT,336.203,-,5000.615,,,SAT,463.445,10000,336.203,10000,,463.445,-,5000.094,10000
../SAT2019/sr2019/old/IBM_FV_20002_31_1_rule_1_SAT_dat.k95-sc2007.cnf,-,5000.029,-,5000.02,-,5000.261,,,-,5000.022,10000,10000,10000,,10000,-,5000.015,10000
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox29.cnf,SAT,1089.503,SAT,1045.941,SAT,3282.389,,,SAT,1021.188,1089.503,1045.941,3282.389,,1021.188,SAT,1391.162,1391.162
../SAT2018/Mayer-Eichberger/6-4-7.cnf,-,5000.013,-,5000.02,-,5000.022,,,-,5000.015,10000,10000,10000,,10000,-,5000.05,10000
../SAT2019/sr2019/new/Biere/eqbpdtlf18sparcl18.cnf,-,5000.01,-,5000.486,-,5000.29,,,-,5000.013,10000,10000,10000,,10000,-,5000.102,10000
../SAT2019/sr2019/old/rbsat-v945c61409gyes9-sc2009.cnf,SAT,270.679,SAT,222.933,SAT,243.342,,,SAT,353.48,270.679,222.933,243.342,,353.48,SAT,116.375,116.375
../SAT2018/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,SAT,46.262,SAT,29.637,SAT,47.891,,,SAT,51.005,46.262,29.637,47.891,,51.005,SAT,36.762,36.762
../SAT2018/Heusser/satcoin-genesis-SAT-2048.cnf,SAT,2639.004,SAT,3081.731,SAT,2569.346,,,SAT,49.619,2639.004,3081.731,2569.346,,49.619,SAT,97.187,97.187
../SAT2018/Xiao/Nb27T6.cnf,UNSAT,383.32,UNSAT,320.236,UNSAT,279.398,,,UNSAT,557.594,383.32,320.236,279.398,,557.594,UNSAT,416.612,416.612
../SAT2018/Ofer/courses_flat_0.16_2017_9.cnf,SAT,3830.974,-,5000.647,-,5000.119,,,-,5000.054,3830.974,10000,10000,,10000,SAT,712.567,712.567
../SAT2018/Chowdhury/gto_p60c231.cnf,UNSAT,45.033,UNSAT,46.435,UNSAT,52.027,,,UNSAT,44.464,45.033,46.435,52.027,,44.464,UNSAT,51.67,51.67
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m67a.cnf,SAT,109.613,SAT,613.171,SAT,650.277,,,SAT,558.071,109.613,613.171,650.277,,558.071,SAT,627.065,627.065
../SAT2018/Jingchao/e_rphp065_04.cnf,UNSAT,397.415,UNSAT,444.474,UNSAT,374.456,,,UNSAT,754.118,397.415,444.474,374.456,,754.118,UNSAT,699.31,699.31
