instance	cadical result	cadical time	cadical-chrono result	cadical-chrono time	cadical-trail result	cadical-trail time	cadical-trail-append result	cadical-trail-append time	cadical-trail-2levels-ahead	cadical-trail-2levels-ahead	par2	par-2 chrono	par-2 trail	par-2 append	par-2 1lvl
../SAT2019/sr2019/old/vmpc_31-sc2007.cnf	SAT	147.041	-	5000.01	-	5000.013	-	5000.021	SAT	9.422	147.041	10000	10000	10000	9.422
../SAT2018/Mayer-Eichberger/10-4-10.cnf	-	5000.044	-	5000.056	-	5000.031	-	5000.05	-	5000.06	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Zhou/Subisomorphism-g10-g27_c18.cnf	SAT	93.158	SAT	379.661	SAT	3007.183	SAT	2300.309	SAT	1161.58	93.158	379.661	3007.183	2300.309	1161.58
../SAT2019/sr2019/old/b04_s_2_unknown_pre-sc2013.cnf	SAT	2611.908	SAT	1978.138	SAT	2480.602	SAT	2188.46	SAT	1101.285	2611.908	1978.138	2480.602	2188.46	1101.285
../SAT2018/Ofer/course0.12_2018_3_1.cnf	SAT	52.919	SAT	433.58	SAT	608.094	SAT	154.789	SAT	499.902	52.919	433.58	608.094	154.789	499.902
../SAT2018/Porkhunov/mchess_15.cnf	UNSAT	422.42	UNSAT	359.06	UNSAT	282.506	UNSAT	507.37	UNSAT	570.871	422.42	359.06	282.506	507.37	570.871
../SAT2019/sr2019/new/Zaikin/ASG_72_keystream76_2.cnf	SAT	746.82	SAT	421.437	SAT	319.797	SAT	519.578	SAT	938.197	746.82	421.437	319.797	519.578	938.197
../SAT2018/final/Zhou/frb35-17-5-mgd_ext.cnf	SAT	10.077	SAT	38.15	SAT	11.765	SAT	42.419	SAT	40.98	10.077	38.15	11.765	42.419	40.98
../SAT2018/Ofer/course0.2_2018_3_5.cnf	SAT	118.548	SAT	49.012	SAT	132.39	SAT	140.718	SAT	121.998	118.548	49.012	132.39	140.718	121.998
../SAT2019/sr2019/new/Zaikin/MASG_72_keystream76_0.cnf	SAT	1499.527	-	5000.004	SAT	376.755	SAT	2750.899	SAT	2460.258	1499.527	10000	376.755	2750.899	2460.258
../SAT2019/sr2019/new/Biere/eqbpdtlf12bparrc12.cnf	UNSAT	1731.275	UNSAT	1154.218	UNSAT	1598.615	UNSAT	895.181	UNSAT	794.105	1731.275	1154.218	1598.615	895.181	794.105
../SAT2019/sr2019/old/11pipe_11_ooo-sc2011.cnf	UNSAT	2167.138	UNSAT	2224.443	UNSAT	2549.305	UNSAT	2332.233	UNSAT	2616.353	2167.138	2224.443	2549.305	2332.233	2616.353
../SAT2018/Chowdhury/gto_p50c311.cnf	-	5000.009	-	5000.046	-	5000.018	-	5000.01	-	5000.014	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/sgen1-sat-180-100-sc2009.cnf	SAT	1348.394	-	5000.007	-	5000.005	-	5000.022	-	5000.005	1348.394	10000	10000	10000	10000
../SAT2019/sr2019/new/Biere/eqsparcl10bpwtrc10.cnf	UNSAT	283.539	UNSAT	253.679	UNSAT	283.84	UNSAT	301.574	UNSAT	261.228	283.539	253.679	283.84	301.574	261.228
../SAT2019/sr2019/old/UTI-20-10p0-sc2009.cnf	UNSAT	739.831	UNSAT	787.277	UNSAT	802.528	UNSAT	834.036	UNSAT	731.378	739.831	787.277	802.528	834.036	731.378
../SAT2018/Porkhunov/mchess_19.cnf	-	5000.006	-	5000.011	-	5000.007	-	5000.009	-	5000.016	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-4-A.cnf	-	5000.051	-	5000.017	-	5000.025	-	5000.019	-	5000.01	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m67a_p.cnf	SAT	181.285	SAT	299.414	SAT	393.661	SAT	10.122	SAT	521.081	181.285	299.414	393.661	10.122	521.081
../SAT2018/Liang/dist10.c.cnf	UNSAT	77.118	UNSAT	76.492	UNSAT	76.653	UNSAT	77.178	UNSAT	98.058	77.118	76.492	76.653	77.178	98.058
../SAT2019/sr2019/old/TimetableCNFEncoding_5_UNKNOWN-sc2018.cnf	-	5000.025	-	5000.103	-	5000.029	-	5000.052	-	5000.023	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/004-22-160-sc2014.cnf	SAT	10.457	-	5000.015	-	5000.012	SAT	398.224	-	5000.02	10.457	10000	10000	398.224	10000
../SAT2018/Ehlers/ex095_8.cnf	UNSAT	3790.909	UNSAT	4078.848	UNSAT	3909.027	UNSAT	3581.995	UNSAT	3756.005	3790.909	4078.848	3909.027	3581.995	3756.005
../SAT2019/sr2019/old/20180322_164224543_p_cnf_320_1120-sc2018.cnf	SAT	28.179	SAT	27.268	SAT	43.368	SAT	617.407	SAT	1215.813	28.179	27.268	43.368	617.407	1215.813
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m66a_p.cnf	SAT	967.128	SAT	373.897	SAT	425.987	SAT	358.524	SAT	1278.733	967.128	373.897	425.987	358.524	1278.733
../SAT2018/Liang/commutativity.c.cnf	-	5000.018	-	5000.026	-	5000.006	-	5000.013	-	5000.022	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/snw_16_8_nopre-sc2016.cnf	UNSAT	4607.744	UNSAT	4381.963	UNSAT	4304.913	UNSAT	4786.379	-	5000.068	4607.744	4381.963	4304.913	4786.379	10000
../SAT2018/Manthey/filter_iir_true-unreach-call.c.cnf	UNSAT	4806.607	UNSAT	876.092	UNSAT	1606.989	UNSAT	654.85	UNSAT	1665.384	4806.607	876.092	1606.989	654.85	1665.384
../SAT2019/sr2019/new/Biere/cruxmiter28seed8.cnf	UNSAT	549.457	UNSAT	542.246	UNSAT	409.593	UNSAT	331.367	UNSAT	496.922	549.457	542.246	409.593	331.367	496.922
../SAT2019/sr2019/new/Biere/eqsparrc14spctbk14.cnf	-	5000.018	-	5000.01	-	5000.009	-	5000.01	-	5000.015	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/289-unsat-21x14-sc2011.cnf	-	5000.02	-	5000.055	-	5000.02	-	5002.956	-	5000.058	10000	10000	10000	10000	10000
../SAT2018/final/Johnson/sted1_0x1e3-300.cnf	-	5000.02	-	5000.032	-	5000.069	-	5000.04	-	5000.022	10000	10000	10000	10000	10000
../SAT2018/Jingchao/ae_rphp095_04.cnf	UNSAT	4879.385	UNSAT	4971.184	UNSAT	4619.847	-	5000.011	-	5000.015	4879.385	4971.184	4619.847	10000	10000
../SAT2019/sr2019/new/Zhou/Tal-08_c18.cnf	SAT	44.854	SAT	76.546	SAT	121.727	SAT	133.635	SAT	143.634	44.854	76.546	121.727	133.635	143.634
../SAT2018/Heule/CNP-5-600.cnf	SAT	163.089	SAT	117.842	SAT	204.27	SAT	152.087	SAT	554.214	163.089	117.842	204.27	152.087	554.214
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_8_false-unreach-call_true-termination.i-witness.cnf	SAT	133.943	SAT	316.735	SAT	31.194	SAT	182.815	SAT	50.822	133.943	316.735	31.194	182.815	50.822
../SAT2019/sr2019/old/squ_any_s09x07_c27_abio_UNS-sc2017.cnf	UNSAT	1153.701	UNSAT	1274.219	UNSAT	1079.116	UNSAT	915.08	UNSAT	871.965	1153.701	1274.219	1079.116	915.08	871.965
../SAT2018/Zha/factoring39916801x54018521.cnf	SAT	111.172	SAT	800.891	SAT	616.788	SAT	1540.316	SAT	730.898	111.172	800.891	616.788	1540.316	730.898
../SAT2018/Liang/sqrt_ineq_3.c.cnf	SAT	51.559	SAT	9.101	SAT	8.6	SAT	10.01	SAT	11.744	51.559	9.101	8.6	10.01	11.744
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_6_false-unreach-call_true-termination.i-witness.cnf	SAT	307.342	SAT	306.241	SAT	488.321	SAT	181.487	SAT	103.51	307.342	306.241	488.321	181.487	103.51
../SAT2019/sr2019/old/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf	SAT	227.546	SAT	39.569	SAT	31.46	SAT	216.227	SAT	1818.933	227.546	39.569	31.46	216.227	1818.933
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox23.cnf	-	5000.014	-	5000.06	-	5000.044	-	5000.049	-	5000.011	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Bebel/toughsat_22bits_0.cnf	SAT	46.324	SAT	7.391	SAT	18.18	SAT	46.275	SAT	13.263	46.324	7.391	18.18	46.275	13.263
../SAT2019/sr2019/new/Bebel/toughsat_23bits_2.cnf	SAT	117.23	SAT	14.602	SAT	155.975	SAT	17.019	SAT	57.547	117.23	14.602	155.975	17.019	57.547
../SAT2018/Jingchao/e_rphp055_04.cnf	UNSAT	209.946	UNSAT	184.897	UNSAT	203.878	UNSAT	200.607	UNSAT	216.927	209.946	184.897	203.878	200.607	216.927
../SAT2018/Chowdhury/gto_p60c233.cnf	UNSAT	152.442	UNSAT	141.576	UNSAT	156.566	UNSAT	144.537	UNSAT	152.119	152.442	141.576	156.566	144.537	152.119
../SAT2018/Biere/udiv35prop.cnf	UNSAT	110.136	UNSAT	115.903	UNSAT	106.767	UNSAT	116.412	UNSAT	108.718	110.136	115.903	106.767	116.412	108.718
../SAT2019/sr2019/old/UTI-20-5p0-sc2009.cnf	UNSAT	640.83	UNSAT	616.535	UNSAT	633.039	UNSAT	634.3	UNSAT	575.78	640.83	616.535	633.039	634.3	575.78
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m75a_p.cnf	SAT	1513.972	SAT	45.722	SAT	403.536	SAT	364.817	SAT	235.377	1513.972	45.722	403.536	364.817	235.377
../SAT2018/Ehlers/ex065_25.cnf	SAT	2536.866	SAT	940.479	-	5000.02	SAT	2200.327	SAT	1123.014	2536.866	940.479	10000	2200.327	1123.014
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-M.cnf	-	5000.014	-	5000.01	-	5000.017	-	5000.018	-	5000.021	10000	10000	10000	10000	10000
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox26.cnf	-	5000.008	-	5000.048	-	5000.01	-	5000.011	-	5000.041	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/001-80-12-sc2014.cnf	SAT	4713.676	SAT	4766.198	SAT	3034.192	-	5000.049	SAT	2869.192	4713.676	4766.198	3034.192	10000	2869.192
../SAT2018/Jingchao/e_rphp065_05.cnf	-	5000.041	-	5000.01	-	5000.017	-	5000.012	-	5000.073	10000	10000	10000	10000	10000
../SAT2018/final/Zhou/patat-08-comp-3.cnf	SAT	11.467	SAT	50.979	SAT	47.703	SAT	11.878	SAT	8.702	11.467	50.979	47.703	11.878	8.702
../SAT2019/sr2019/new/Bebel/toughsat_23bits_0.cnf	SAT	59.627	SAT	47.708	SAT	54.781	SAT	62.128	SAT	11.469	59.627	47.708	54.781	62.128	11.469
../SAT2018/Chen/20180321_140823961_p_cnf_320_1120.cnf	SAT	33.172	SAT	174.016	SAT	60.246	SAT	60.266	SAT	99.816	33.172	174.016	60.246	60.266	99.816
../SAT2018/Chowdhury/gto_p60c241.cnf	UNSAT	194.887	UNSAT	163.195	UNSAT	175.663	UNSAT	180.715	UNSAT	183.008	194.887	163.195	175.663	180.715	183.008
../SAT2018/Jingchao/e_rphp035_05.cnf	UNSAT	1154.516	UNSAT	1160.422	UNSAT	1265.898	UNSAT	1221.48	UNSAT	1251.196	1154.516	1160.422	1265.898	1221.48	1251.196
../SAT2018/Devriendt/queen15_15.col.15.cnf	-	5000.008	-	5000.007	-	5000.012	-	5000.013	-	5000.026	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Chen/hcp_CP20_20.cnf	SAT	2611.337	-	5000.026	-	5000.029	-	5000.017	-	5000.013	2611.337	10000	10000	10000	10000
../SAT2019/sr2019/old/rbsat-v2100c215164g4-sc2011.cnf	-	5000.01	-	5000.013	-	5000.017	-	5000.015	-	5000.011	10000	10000	10000	10000	10000
../SAT2018/Scheel/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf	SAT	714.98	SAT	121.057	SAT	765.48	SAT	113.075	SAT	969.852	714.98	121.057	765.48	113.075	969.852
../SAT2019/sr2019/new/Heule/MM-23-3-3-M.cnf	-	5000.023	-	5000.012	-	5000.034	-	5000.023	-	5000.021	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/ndhf_xits_19_UNKNOWN-sc2011.cnf	SAT	451.526	SAT	528.796	SAT	587.632	SAT	39.605	SAT	8.771	451.526	528.796	587.632	39.605	8.771
../SAT2018/Porkhunov/mchess_18.cnf	UNSAT	2036.854	UNSAT	1716.706	UNSAT	1663.126	UNSAT	2076.684	UNSAT	1769.499	2036.854	1716.706	1663.126	2076.684	1769.499
../SAT2019/sr2019/old/blockpuzzle_5x10_s3_free4-sc2017.cnf	UNSAT	1619.954	UNSAT	3448.569	UNSAT	1392.467	UNSAT	1863.856	UNSAT	1416.882	1619.954	3448.569	1392.467	1863.856	1416.882
../SAT2018/Konan/TimetableCNFEncoding_20_UNKNOWN.cnf	SAT	140.646	SAT	142.366	SAT	87.684	SAT	74.737	SAT	181.84	140.646	142.366	87.684	74.737	181.84
../SAT2018/Ofer/course0.12_2018_3_3.cnf	SAT	1629.673	-	5000.035	SAT	1613.29	-	5000.017	-	5000.012	1629.673	10000	1613.29	10000	10000
../SAT2018/Heule/CNP-5-1600.cnf	SAT	106.512	SAT	120.544	SAT	40.527	SAT	33.915	SAT	120.005	106.512	120.544	40.527	33.915	120.005
../SAT2018/Jingchao/a_rphp056_05.cnf	-	5000.018	-	5000.017	-	5000.146	-	5000.017	-	5000.011	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Zaikin/ASG_96_len112_known_last12_2.cnf	SAT	517.356	SAT	691.38	SAT	591.204	SAT	251.825	SAT	229.123	517.356	691.38	591.204	251.825	229.123
../SAT2018/Harder/ecarev-110-4099-22-30-5.cnf	SAT	797.702	SAT	724.272	SAT	724.519	SAT	795.176	SAT	716.69	797.702	724.272	724.519	795.176	716.69
../SAT2018/final/Soos/apn-sbox6-cut5-helpbox23.cnf	-	5000.013	-	5000.019	-	5000.014	-	5000.009	-	5000.023	10000	10000	10000	10000	10000
../SAT2018/final/Johnson/sted5_0x0-40.cnf	SAT	10.551	SAT	11.58	SAT	7.15	SAT	4.821	SAT	4.987	10.551	11.58	7.15	4.821	4.987
../SAT2018/Ehlers/ex179_11.cnf	SAT	198.125	SAT	595.035	SAT	263.306	SAT	229.496	SAT	622.763	198.125	595.035	263.306	229.496	622.763
../SAT2019/sr2019/old/9_50-sc2017.cnf	SAT	914.718	SAT	253.296	SAT	829.343	SAT	1084.856	SAT	792.932	914.718	253.296	829.343	1084.856	792.932
../SAT2019/sr2019/new/Chen/hcp_d18_18.cnf	-	5000.007	-	5000.012	-	5000.033	-	5000.011	-	5000.046	10000	10000	10000	10000	10000
../SAT2018/final/Collatz/mod8-bbd-zbd.rules.7-7.cnf	-	5000.012	-	5000.04	-	5000.022	-	5000.016	-	5000.026	10000	10000	10000	10000	10000
../SAT2018/Heusser/satcoin-genesis-SAT-7.cnf	SAT	1.067	SAT	1.134	SAT	1.074	SAT	1.342	SAT	1.339	1.067	1.134	1.074	1.342	1.339
../SAT2019/sr2019/new/vonHolten/b1904P2-8x8c9h7UNSAT.cnf	-	5000.016	-	5000.03	-	5000.012	-	5000.008	-	5000.031	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Bebel/toughsat_30bits_0.cnf	-	5000.007	-	5000.008	SAT	2214.667	-	5000.013	-	5000.054	10000	10000	2214.667	10000	10000
../SAT2018/final/Johnson/sted5_0x1e3-40.cnf	-	5000.042	-	5000.016	-	5000.007	-	5000.011	-	5000.038	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/ae_rphp095_04-sc2018.cnf	-	5000.614	-	5000.009	-	5000.022	-	5000.016	-	5000.024	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Savicky/size_5_5_5_i251_r12.cnf	-	5000.01	SAT	136.713	SAT	1365.356	-	5000.006	SAT	1572.367	10000	136.713	1365.356	10000	1572.367
../SAT2019/sr2019/new/Biere/eqbpwtrc10spctbk10.cnf	UNSAT	390	UNSAT	444.658	UNSAT	355.377	UNSAT	395.117	UNSAT	355.379	390	444.658	355.377	395.117	355.379
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m147ABCD_p.cnf	SAT	2404.619	SAT	561.891	SAT	714.49	SAT	914.744	SAT	2927.12	2404.619	561.891	714.49	914.744	2927.12
../SAT2019/sr2019/new/Zhou/Tal-07_c18.cnf	SAT	46.005	SAT	55.644	SAT	82.963	SAT	42.64	SAT	42.555	46.005	55.644	82.963	42.64	42.555
../SAT2019/sr2019/old/sokoban-p20.sas.ex.15-sc2016.cnf	-	5000.07	-	5000.094	-	5000.05	-	5000.046	-	5000.051	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin-sc2011.cnf	UNSAT	2161.508	UNSAT	2146.854	UNSAT	2898.271	UNSAT	2159.395	UNSAT	2201.837	2161.508	2146.854	2898.271	2159.395	2201.837
../SAT2018/Ofer/course0.2_2018_3.cnf	SAT	3437.047	SAT	876.337	SAT	4055.53	SAT	3459.55	SAT	3300.079	3437.047	876.337	4055.53	3459.55	3300.079
../SAT2018/final/Zhou/si2-b03m-m400-03.cnf	SAT	3.861	SAT	4.167	SAT	4.164	SAT	4.46	SAT	4.145	3.861	4.167	4.164	4.46	4.145
../SAT2018/Biere/sdiv17prop.cnf	UNSAT	2040.142	UNSAT	1914.87	UNSAT	1940.79	UNSAT	1892.273	UNSAT	1921.731	2040.142	1914.87	1940.79	1892.273	1921.731
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m146ABCD.cnf	SAT	2693.998	SAT	920.191	SAT	2840.639	SAT	483.854	SAT	232.909	2693.998	920.191	2840.639	483.854	232.909
../SAT2018/Manthey/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf	UNSAT	3623.28	UNSAT	3962.656	UNSAT	3924.895	UNSAT	3887.961	UNSAT	3713.581	3623.28	3962.656	3924.895	3887.961	3713.581
../SAT2018/Konan/TimetableCNFEncoding_4_UNKNOWN.cnf	-	5000.032	-	5000.073	-	5000.042	-	5000.078	-	5000.032	10000	10000	10000	10000	10000
../SAT2018/Konan/TimetableCNFEncoding_10_UNKNOWN.cnf	-	5000.085	-	5000.033	-	5000.042	-	5000.031	-	5000.021	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Bebel/toughsat_25bits_3.cnf	SAT	383.435	SAT	244.02	SAT	363.3	SAT	249.04	SAT	158.197	383.435	244.02	363.3	249.04	158.197
../SAT2019/sr2019/old/aes_24_4_keyfind_2-sc2013.cnf	SAT	2652.04	SAT	3464.29	SAT	3027.658	SAT	388.42	SAT	202.182	2652.04	3464.29	3027.658	388.42	202.182
../SAT2018/Heule/CNP-5-1100.cnf	SAT	116.475	SAT	201.41	SAT	141.963	SAT	119.113	SAT	35.812	116.475	201.41	141.963	119.113	35.812
../SAT2018/final/Johnson/sted1_0x24204-380.cnf	-	5000.009	-	5000.013	-	5000.012	-	5000.011	-	5000.051	10000	10000	10000	10000	10000
../SAT2018/Chen/20180321_140826713_p_cnf_320_1120.cnf	SAT	39.626	SAT	21.163	SAT	14.972	SAT	45.529	SAT	4.27	39.626	21.163	14.972	45.529	4.27
../SAT2018/Chen/20180321_140824282_p_cnf_320_1120.cnf	SAT	3693.571	SAT	612.951	-	5000.01	SAT	2958.346	SAT	1649.097	3693.571	612.951	10000	2958.346	1649.097
../SAT2018/final/Johnson/sted1_0x0-330.cnf	SAT	451.278	SAT	441.083	SAT	358.752	SAT	448.026	SAT	495.848	451.278	441.083	358.752	448.026	495.848
../SAT2018/Ehlers/ex039_33.cnf	SAT	119.007	SAT	28.719	SAT	284.496	SAT	270.073	SAT	366.294	119.007	28.719	284.496	270.073	366.294
../SAT2018/Porkhunov/mchess_17.cnf	-	5000.008	-	5000.003	-	5000.007	-	5000.01	-	5000.013	10000	10000	10000	10000	10000
../SAT2018/Xiao/Nb13T165.cnf	-	5000.115	-	5000.074	-	5000.101	-	5000.095	-	5000.115	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Zhou/GracefulGraph-K05-P02_c18.cnf	SAT	14.746	SAT	75.599	SAT	90.123	SAT	15.29	SAT	59.463	14.746	75.599	90.123	15.29	59.463
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox28.cnf	SAT	4531.285	-	5000.012	-	5000.026	-	5000.013	-	5000.018	4531.285	10000	10000	10000	10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m147ABCD.cnf	SAT	4029.87	SAT	2980.7	SAT	612.622	SAT	21.368	SAT	1984.408	4029.87	2980.7	612.622	21.368	1984.408
../SAT2019/sr2019/old/002-sc2013.cnf	SAT	2857.726	-	5000.009	SAT	3167.711	-	5000.338	SAT	2587.348	2857.726	10000	3167.711	10000	2587.348
../SAT2019/sr2019/new/Bebel/toughsat_26bits_3.cnf	SAT	73.651	SAT	419.287	SAT	311.016	SAT	413.124	SAT	654.014	73.651	419.287	311.016	413.124	654.014
../SAT2019/sr2019/new/vonHolten/b1904P1-8x8c6h5SAT.cnf	-	5000.015	SAT	2026.846	-	5000.015	-	5000.015	-	5000.012	10000	2026.846	10000	10000	10000
../SAT2018/Heule/CNP-5-200.cnf	SAT	183.956	SAT	143.692	SAT	137.504	SAT	139.953	SAT	139.822	183.956	143.692	137.504	139.953	139.822
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf	-	5000.341	-	108.616	-	5000.446	-	5000.406	-	113.162	10000	10000	10000	10000	10000
../SAT2018/Zha/factoring29986577x29986577.cnf	SAT	503.459	SAT	230.471	SAT	97.686	SAT	346.648	SAT	310.655	503.459	230.471	97.686	346.648	310.655
../SAT2019/sr2019/old/26_stack_cas_longest_true-unreach-call.i-cbmc-u2-sc2016.cnf	SAT	1593.447	SAT	105.668	SAT	184.907	SAT	1776.113	SAT	114.967	1593.447	105.668	184.907	1776.113	114.967
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox30.cnf	SAT	600.289	SAT	2441.716	SAT	1065.994	SAT	1158.122	SAT	1055.528	600.289	2441.716	1065.994	1158.122	1055.528
../SAT2018/Scheel/cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf	SAT	10.484	SAT	7.599	SAT	32.592	SAT	27.401	SAT	26.92	10.484	7.599	32.592	27.401	26.92
../SAT2018/Chowdhury/gto_p50c291.cnf	-	5000.011	-	5000.01	-	5000.015	-	5000.006	-	5000.053	10000	10000	10000	10000	10000
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox28.cnf	SAT	2637.262	-	5000.049	-	5000.011	-	5000.02	SAT	2057.359	2637.262	10000	10000	10000	2057.359
../SAT2019/sr2019/old/IBM_FV_20002_31_1_rule_1_SAT_dat.k95-sc2007.cnf	-	5000.01	-	5000.02	-	5000.01	-	5000.033	-	5000.029	10000	10000	10000	10000	10000
../SAT2018/final/Soos/apn-sbox6-cut4-helpbox29.cnf	-	5000.04	SAT	2334.404	SAT	559.691	SAT	2272.221	SAT	508.632	10000	2334.404	559.691	2272.221	508.632
../SAT2018/Mayer-Eichberger/6-4-7.cnf	-	5000.035	-	5000.005	-	5000.011	-	5000.014	-	5000.021	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Biere/eqbpdtlf18sparcl18.cnf	-	5000.012	-	5000.007	-	5000.007	-	5000.045	-	5000.021	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/rbsat-v945c61409gyes9-sc2009.cnf	SAT	185.928	SAT	99.73	SAT	353.081	SAT	42.369	SAT	301.279	185.928	99.73	353.081	42.369	301.279
../SAT2018/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf	SAT	172.839	SAT	46.437	SAT	174.034	SAT	51.778	SAT	46.913	172.839	46.437	174.034	51.778	46.913
../SAT2018/Heusser/satcoin-genesis-SAT-2048.cnf	SAT	169.167	SAT	163.361	SAT	200.523	SAT	214.438	SAT	138.892	169.167	163.361	200.523	214.438	138.892
../SAT2018/Xiao/Nb27T6.cnf	UNSAT	403.614	UNSAT	713.199	UNSAT	327.15	UNSAT	428.753	UNSAT	397.557	403.614	713.199	327.15	428.753	397.557
../SAT2018/Ofer/courses_flat_0.16_2017_9.cnf	-	5000.076	-	5000.044	SAT	559.666	-	5000.031	SAT	2175.167	10000	10000	559.666	10000	2175.167
../SAT2018/Chowdhury/gto_p60c231.cnf	UNSAT	72.778	UNSAT	74.288	UNSAT	73.771	UNSAT	60.076	UNSAT	100.335	72.778	74.288	73.771	60.076	100.335
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m67a.cnf	SAT	238.367	SAT	536.575	SAT	16.535	SAT	278.999	SAT	76.032	238.367	536.575	16.535	278.999	76.032
../SAT2018/Jingchao/e_rphp065_04.cnf	UNSAT	483.885	UNSAT	878.059	UNSAT	476.023	UNSAT	444.736	UNSAT	437.865	483.885	878.059	476.023	444.736	437.865
../SAT2018/Devriendt/school1_nsh.col.14.cnf	-	5000.032	-	5000.023	-	5000.032	-	5000.029	-	5000.13	10000	10000	10000	10000	10000
../SAT2018/Xiao/Nb8T61.cnf	SAT	212.752	SAT	507.551	SAT	544.604	SAT	2611.123	SAT	548.82	212.752	507.551	544.604	2611.123	548.82
../SAT2019/sr2019/old/MD5-29-5-sc2014.cnf	-	5000.019	-	5000.011	-	5000.025	-	5000.023	-	5000.026	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Chen/hcp_d14_14.cnf	SAT	486.355	-	5000.011	SAT	1150.565	SAT	101.931	-	5000.048	486.355	10000	1150.565	101.931	10000
../SAT2018/final/Collatz/C3-2-31.cnf	SAT	30.178	SAT	76.291	SAT	27.738	SAT	27.886	SAT	23.441	30.178	76.291	27.738	27.886	23.441
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.newton_2_3_true-unreach-call_true-termination.i-witness.cnf	UNSAT	289.644	UNSAT	653.39	UNSAT	390.941	UNSAT	536.327	UNSAT	581.923	289.644	653.39	390.941	536.327	581.923
../SAT2019/sr2019/old/9pipe_k-sc2012.cnf	UNSAT	155.647	UNSAT	216.206	UNSAT	142.832	UNSAT	148.517	UNSAT	168.027	155.647	216.206	142.832	148.517	168.027
../SAT2019/sr2019/new/Biere/eqspctbk14spwtcl14.cnf	-	5000.012	-	5000.009	-	5000.012	-	5000.069	-	5000.01	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/countbitsrotate032-sc2009.cnf	-	5000.003	-	5000.006	-	5000.001	-	5000.004	-	5000.008	10000	10000	10000	10000	10000
../SAT2018/Mayer-Eichberger/8-4-9.cnf	-	5000.024	-	5000.06	-	5000.017	-	5000.037	-	5000.06	10000	10000	10000	10000	10000
../SAT2018/Heule/CNP-5-1500.cnf	SAT	169.174	SAT	178.583	SAT	129.587	SAT	33.467	SAT	113.655	169.174	178.583	129.587	33.467	113.655
../SAT2018/Chowdhury/gto_p60c243.cnf	UNSAT	485.19	UNSAT	460.611	UNSAT	439.445	UNSAT	450.295	UNSAT	624.529	485.19	460.611	439.445	450.295	624.529
../SAT2019/sr2019/old/rpoc_xits_12_UNKNOWN-sc2009.cnf	-	5000.012	-	5000.015	-	5000.011	-	5000.056	-	5000.011	10000	10000	10000	10000	10000
../SAT2018/Heule/CNP-5-1300.cnf	SAT	25.674	SAT	39.793	SAT	124.385	SAT	36.349	SAT	108.139	25.674	39.793	124.385	36.349	108.139
../SAT2018/Ofer/course_flat_0.2_2018_3.cnf	SAT	167.926	SAT	224.698	SAT	158.842	SAT	166.909	SAT	337.737	167.926	224.698	158.842	166.909	337.737
